xpoints,vpoints,tpoints
-1.854234,0.524993,16.500000
-1.840932,0.539078,16.525000
-1.827284,0.552668,16.550000
-1.813302,0.565829,16.575000
-1.798996,0.578620,16.600000
-1.784374,0.591096,16.625000
-1.769443,0.603308,16.650000
-1.754210,0.615303,16.675000
-1.738679,0.627125,16.700000
-1.722855,0.638816,16.725000
-1.706739,0.650414,16.750000
-1.690335,0.661954,16.775000
-1.673642,0.673471,16.800000
-1.656661,0.684998,16.825000
-1.639392,0.696565,16.850000
-1.621832,0.708201,16.875000
-1.603981,0.719935,16.900000
-1.585834,0.731795,16.925000
-1.567390,0.743807,16.950000
-1.548643,0.755997,16.975000
-1.529588,0.768392,17.000000
-1.510221,0.781017,17.025000
-1.490535,0.793897,17.050000
-1.470524,0.807057,17.075000
-1.450180,0.820524,17.100000
-1.429495,0.834322,17.125000
-1.408461,0.848478,17.150000
-1.387068,0.863019,17.175000
-1.365306,0.877971,17.200000
-1.343166,0.893363,17.225000
-1.320634,0.909222,17.250000
-1.297700,0.925578,17.275000
-1.274351,0.942461,17.300000
-1.250573,0.959902,17.325000
-1.226351,0.977935,17.350000
-1.201671,0.996590,17.375000
-1.176516,1.015905,17.400000
-1.150870,1.035913,17.425000
-1.124714,1.056653,17.450000
-1.098031,1.078162,17.475000
-1.070799,1.100481,17.500000
-1.043000,1.123649,17.525000
-1.014609,1.147709,17.550000
-0.985606,1.172705,17.575000
-0.955966,1.198680,17.600000
-0.925664,1.225681,17.625000
-0.894673,1.253752,17.650000
-0.862967,1.282940,17.675000
-0.830516,1.313291,17.700000
-0.797292,1.344853,17.725000
-0.763263,1.377669,17.750000
-0.728398,1.411784,17.775000
-0.692663,1.447240,17.800000
-0.656024,1.484073,17.825000
-0.618447,1.522320,17.850000
-0.579896,1.562008,17.875000
-0.540335,1.603157,17.900000
-0.499726,1.645782,17.925000
-0.458033,1.689881,17.950000
-0.415220,1.735444,17.975000
-0.371249,1.782442,18.000000
-0.326086,1.830826,18.025000
-0.279697,1.880526,18.050000
-0.232050,1.931444,18.075000
-0.183116,1.983452,18.100000
-0.132870,2.036386,18.125000
-0.081290,2.090042,18.150000
-0.028363,2.144171,18.175000
0.025920,2.198474,18.200000
0.081559,2.252598,18.225000
0.138545,2.306129,18.250000
0.196856,2.358595,18.275000
0.256461,2.409456,18.300000
0.317311,2.458109,18.325000
0.379342,2.503889,18.350000
0.442475,2.546070,18.375000
0.506610,2.583879,18.400000
0.571626,2.616499,18.425000
0.637384,2.643093,18.450000
0.703723,2.662816,18.475000
0.770461,2.674843,18.500000
0.837395,2.678394,18.525000
0.904304,2.672765,18.550000
0.970951,2.657353,18.575000
1.037086,2.631695,18.600000
1.102448,2.595487,18.625000
1.166772,2.548614,18.650000
1.229791,2.491165,18.675000
1.291244,2.423439,18.700000
1.350881,2.345949,18.725000
1.408466,2.259408,18.750000
1.463784,2.164714,18.775000
1.516643,2.062914,18.800000
1.566880,1.955176,18.825000
1.614362,1.842744,18.850000
1.658989,1.726899,18.875000
1.700689,1.608918,18.900000
1.739427,1.490034,18.925000
1.775193,1.371406,18.950000
1.808008,1.254092,18.975000
1.837917,1.139026,19.000000
1.864985,1.027014,19.025000
1.889298,0.918720,19.050000
1.910956,0.814672,19.075000
1.930071,0.715268,19.100000
1.946761,0.620780,19.125000
1.961152,0.531372,19.150000
1.973372,0.447112,19.175000
1.983550,0.367985,19.200000
1.991814,0.293905,19.225000
1.998287,0.224734,19.250000
2.003090,0.160291,19.275000
2.006339,0.100362,19.300000
2.008144,0.044711,19.325000
2.008608,-0.006910,19.350000
2.007829,-0.054757,19.375000
2.005899,-0.099087,19.400000
2.002902,-0.140155,19.425000
1.998917,-0.178209,19.450000
1.994015,-0.213486,19.475000
1.988264,-0.246216,19.500000
1.981724,-0.276613,19.525000
1.974451,-0.304882,19.550000
1.966496,-0.331213,19.575000
1.957905,-0.355783,19.600000
1.948720,-0.378757,19.625000
1.938979,-0.400289,19.650000
1.928716,-0.420519,19.675000
1.917963,-0.439577,19.700000
1.906746,-0.457583,19.725000
1.895091,-0.474647,19.750000
1.883021,-0.490870,19.775000
1.870554,-0.506346,19.800000
1.857709,-0.521158,19.825000
1.844501,-0.535386,19.850000
1.830944,-0.549101,19.875000
1.817050,-0.562370,19.900000
1.802829,-0.575254,19.925000
1.788290,-0.587808,19.950000
1.773441,-0.600086,19.975000
